clean_text,y
lo primero de todo es que por la nota media de este lugar entiendo que hemos tenido muy mala suerte en la habitación que nos ha tocado ya que no se parecía en nada a la de las fotografías habitación doble con baño privado en el edificio que tienen justo en la calle posterior es decir no en la calle pascual de gayangos allá voy la puerta de entrada a la habitación y la cerradura se caía a cachos nada de seguridad no tiene ventana al exterior la habitación se encontraba justo pegada al baño común por lo que había muchísimo ruido no había armario para guardar la ropa no había toalla de pies en el baño no hay cobertura para los móviles y el wifi funciona fatal la peor cama en la que hemos dormido las peores almohadas en las que nos hemos,0
habitación doble con baño privado para qué si la ducha se atranca y cada vez que te duchas es un horror ubicación bien eso sí la cama muy incómoda y si le sumas los ruidos constantes no puedes descansar ah y los trabajadores majos no merece la pena por el precio que tiene,0
la habitación tenia hormigas cosa que no es nada agradablelo de que te envíen a la calle de detrás es lo de menos pero cuando llegas después de un viaje lo que quieres es aposentarte carecía un poco de limpieza la ubicación genial eso si cogimos una habitación doble nos pusieron literas y tuvimos que bajar el colchón de arriba al suelo ya que era muy inestable la litera en fin se podría mejorar porque el barrio de san lorenzo es bien acogedor,0
no lo recomiendo para nada tabiques del grosor de una navaja no pudimos pegar ojo en toda la noche de todo el ruido y las voces que habia y era martes cojimos una habitacion doble con baño privado y la ducha era ridicula no te puedes ni mover la cama en cuanto te giras hace un ruido insoportable la ventana daban a las escaleras interiores osea ni abrir la ventana se podia por un poco mas merece la pena buscar otro sitio no volveremos jamas nada recomendable,0
fuimos mi hija y yo y no se lo recomiendo a nadie mucho ruido la habitación super pequeña cama incómoda y caro para lo que es la colcha estaba rotano tenía funda en el colchón y sobre todo mucho ruido,0
reservamos una habitación doble para pasar dos noches y el hostal es para eso para pasar dos noches y no más la habitación es pequeñita si abres la puerta del baño no puedes pasar bien no tiene armario solo una barra con perchas cogimos una habitación con baño privado la ducha iba regular y no tenía secador había que ir al baño compartido la tela de las sábanas era un poco desagradable pero la cama no estaba mal nuestra habitación daba a una calle muy ruidosa hasta pasadas las dos de la madrugada no había silencio para poder dormir no tiene parking ni tampoco te facilitan un parking externo o alguna zona con posibilidad de aparcar la recepción está en otro sitio fuimos para el checkin y el checkout y en ninguna ocasión estaba la recepcionista por lo que,0
mi experiencia en este sitio no ha podido ser peorcogimos mi pareja y yo dos noches en este sitio ya que en booking lo vimos que estaba céntrico y demáspero para nada estaba catalogado como albergue bueno pues después de estar dando vueltas para dejar el coche y era imposibledecidimos estacionar en la puerta de dicho lugar para bajar las maletas y hacer checkin pues ahí nos recibió una chica bastante borde que nos hizo bajar todas las maletas y luego nos dijo que montáramos todo en el coche de nuevo que teníamos que entrar por la calle de atrásme pareció por su parte una actitud muy poco honesta ya que ella en todo momento vio cómo descargábamos cosas después fuimos a la parte de atrás y nos encontramos en la puerta en grande albergue un sitio súper cutre,0
la habitación doble era una cama de en un cuarto de unos metros cuadrardos sin ventana no estaba demasiado limpio cubre colchón que podría estar perfectamente usado de otra vez nos mandan a un edificio que está en la calle paralela el baño con una ducha que tienes que estar apretando cada segundos y en un sitio pequeño donde te estás pegando todo el rato a la cortina usada por otra gente previamente se sale todo el agua por lo que el baño se llena de agua para dejar la maleta después del checkout te cobran todo esto por la noche en hab doble me parece que en una ciudad como sevilla es un despropósito eso sí los chic de la rececpción muy simpáticos en definitiva no lo recomiendo,0
fui a pasar solamente una noche con una amiga llegamos alas de la mañana para dormir y alas estaba el recepcionista con un fontanero pegando gritos como si estuvieran solos y con la limpiadora hablando de sus cosas cerre la ventana para poder dormir y se les seguia escuchando como si estuvieran dentro de la habitacion toco la puerta para que sepan que estan molestando y se callan segundo y vuelven a hablar como si nada aparte los baños con una peste a orin todos y en la cocina habia una pedazo de gotera que era de orina de los baños de arriba una peste que no era normalalas que teniamos que dejar la habitacion le damos las llaves al recepcionista y el tio no tuvo la decencia de pedir disculpas por los gritos sabia que eramos nosotras las de la hab que,0
la estancia en arc house nos decepcionó elegimos este hostel por lans fotos publicadas en booking y a nuestra llegada nos reubicaron en otro domicilio y no en el reservado oportunamente si bien estaba en buenas condiciones y recién pintado la habitación asignada era sumamente pequeña y tenía sólo un buen aire acondicionado lo único rescatable del lugar la cama estaba ubicada haciendo ángulo con dos paredes y una vez apoyado nuestro equipaje en el piso no hay donde guardarlo no nos quedaba lugar para movernos dentro de la habitación no existe el wifi la ducha no tenia lugar para apoyar el jabón y el agua se cortaba cada segundos por lo cual bañarse era toda una aventura el ascensor debido a cortes de luz frecuentes que nunca se produjeron se interrumpía desde,0
no tenían agua caliente en las duchas ni voluntad de resolver ese inconveniente otra huéspedes nos informo que ningún día de los que estuvo se pudo duchar bien todos tuvimos que calentar agua en la cocina no funcionan los enchufes de las habitaciones,0
falta cariño y atención a las instalaciones para eliminar ruido y luz que entra en ellas la zona es muy bonita la entrada poco cuidada y ademas te vende el otro edifiicio y a nosotro nos llevaron a las calle rabadan,0
lo único que mereció la pena es el chico que nos atendió en la recepción luego tuvimos que ir a otro edificio la habitación era pequeña y hacia frío ya que no tenía calefacción la ducha estaba encharcada de agua y tú tenías que fregar lo que había,0
nos metieron euros por una cutre habitación durmiendo en cutres literas microhabitación a pie de calle y por supuesto con baño compartido el mobiliario duchas colchones está en muy mal estado,0
peor hostel en el que he estado nunca caro mal trato del personal y falta de atención muy ruidoso desgraciadamente el mismo personal era el que hacía ruido y no permitía el descanso de los huéspedes sucio la comida malísima habitaciones muy pequeñas un único baño para personas no lo recomiendo en absoluto,0
asqueroso sin luz y triste las camas sin luz individuales el baño sucio minúsculo y sin papel higiénico las taquillas demasiada pequeñas para una maleta realemente decepcionante en un ciudad tan espectacular,0
he hestado alojado durante noches más largas de mi vida en este miserable hostel la recipcion fue igualita a de la carcel aún que nunca estado en una pero me lo imagino la camerera que es a la vez recipsionista me hablaba mientras atendiendo otra chica en el bar con un tono que me tengo que tomar un hiboprofena enseguidala cama toda la noche pendiente de no caerme desayuno una tostada congelada y un café con leche vale más la pena ir al supersol al lado y comprar lo que necesito a tengo un zumo y plátanos siguo si poder volver a escuchar la chica recepcionista sobre todo hablando inglés you must,0
a pesar del buen trato y la buena ubicación hemos vivido una noche de terror en este alojamiento las condiciones del apartamento eran nefastas con humedades por todos lados y desperfectos a más no poder lamparas descolgadas paredes sucias y agrietadas etc el alojamiento estaba bien equipado tenía aire acondicionado en todas las habitaciones aunque encenderlo no es una de las mejores ideas pues cada vez que lo encendíamos salía un olor a tabaco insoportable pero todo esto no es más que el comienzo el verdadero horror empieza a continuación el suelo del apartamento estaba lleno de pelos que no eran nuestros pues acabábamos de entrar los pelos llegaban hasta el cuarto de baño polvo por todos lados camas con sábanas llenas de pelos suciedad y manchas almohadas,0
